"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GENDER_NAME","AGE_NAME","MEASURE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"September 2019","Dun Valley","E05004639","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Dun Valley","E05004639","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Dun Valley","E05004639","Male","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Dun Valley","E05004639","Male","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Dun Valley","E05004639","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Dun Valley","E05004639","Female","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Dun Valley","E05004639","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Dun Valley","E05004639","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Harewood","E05004640","Total","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"September 2019","Harewood","E05004640","Total","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Harewood","E05004640","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Harewood","E05004640","Male","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Harewood","E05004640","Male","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Harewood","E05004640","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Harewood","E05004640","Female","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Harewood","E05004640","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Harewood","E05004640","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Harroway","E05004641","Total","All categories: Age 16+","Claimant count","Value",95,"Normal Value"
"September 2019","Harroway","E05004641","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Harroway","E05004641","Total","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Harroway","E05004641","Male","All categories: Age 16+","Claimant count","Value",50,"Normal Value"
"September 2019","Harroway","E05004641","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Harroway","E05004641","Male","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Harroway","E05004641","Female","All categories: Age 16+","Claimant count","Value",45,"Normal Value"
"September 2019","Harroway","E05004641","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Harroway","E05004641","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Total","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Male","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Male","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Female","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Kings Somborne and Michelmersh","E05004642","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Millway","E05004643","Total","All categories: Age 16+","Claimant count","Value",55,"Normal Value"
"September 2019","Millway","E05004643","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Millway","E05004643","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Millway","E05004643","Male","All categories: Age 16+","Claimant count","Value",35,"Normal Value"
"September 2019","Millway","E05004643","Male","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Millway","E05004643","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Millway","E05004643","Female","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Millway","E05004643","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Millway","E05004643","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","North Baddesley","E05004644","Total","All categories: Age 16+","Claimant count","Value",40,"Normal Value"
"September 2019","North Baddesley","E05004644","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","North Baddesley","E05004644","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","North Baddesley","E05004644","Male","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","North Baddesley","E05004644","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","North Baddesley","E05004644","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","North Baddesley","E05004644","Female","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","North Baddesley","E05004644","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","North Baddesley","E05004644","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Over Wallop","E05004645","Total","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Over Wallop","E05004645","Total","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Over Wallop","E05004645","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Over Wallop","E05004645","Male","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Over Wallop","E05004645","Male","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Over Wallop","E05004645","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Over Wallop","E05004645","Female","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Over Wallop","E05004645","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Over Wallop","E05004645","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Male","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Female","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Penton Bellinger","E05004646","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Romsey Extra","E05004647","Total","All categories: Age 16+","Claimant count","Value",35,"Normal Value"
"September 2019","Romsey Extra","E05004647","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Romsey Extra","E05004647","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Romsey Extra","E05004647","Male","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"September 2019","Romsey Extra","E05004647","Male","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Romsey Extra","E05004647","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Romsey Extra","E05004647","Female","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Romsey Extra","E05004647","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Romsey Extra","E05004647","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","St Mary's","E05004648","Total","All categories: Age 16+","Claimant count","Value",200,"Normal Value"
"September 2019","St Mary's","E05004648","Total","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","St Mary's","E05004648","Total","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","St Mary's","E05004648","Male","All categories: Age 16+","Claimant count","Value",115,"Normal Value"
"September 2019","St Mary's","E05004648","Male","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","St Mary's","E05004648","Male","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","St Mary's","E05004648","Female","All categories: Age 16+","Claimant count","Value",85,"Normal Value"
"September 2019","St Mary's","E05004648","Female","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","St Mary's","E05004648","Female","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Tadburn","E05004649","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Tadburn","E05004649","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Tadburn","E05004649","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Tadburn","E05004649","Male","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Tadburn","E05004649","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Tadburn","E05004649","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Tadburn","E05004649","Female","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"September 2019","Tadburn","E05004649","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Tadburn","E05004649","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Valley Park","E05004650","Total","All categories: Age 16+","Claimant count","Value",30,"Normal Value"
"September 2019","Valley Park","E05004650","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Valley Park","E05004650","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Valley Park","E05004650","Male","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Valley Park","E05004650","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Valley Park","E05004650","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Valley Park","E05004650","Female","All categories: Age 16+","Claimant count","Value",5,"Normal Value"
"September 2019","Valley Park","E05004650","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Valley Park","E05004650","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Winton","E05004651","Total","All categories: Age 16+","Claimant count","Value",90,"Normal Value"
"September 2019","Winton","E05004651","Total","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Winton","E05004651","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Winton","E05004651","Male","All categories: Age 16+","Claimant count","Value",45,"Normal Value"
"September 2019","Winton","E05004651","Male","Aged 18-24","Claimant count","Value",15,"Normal Value"
"September 2019","Winton","E05004651","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Winton","E05004651","Female","All categories: Age 16+","Claimant count","Value",40,"Normal Value"
"September 2019","Winton","E05004651","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Winton","E05004651","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Total","All categories: Age 16+","Claimant count","Value",40,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Male","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Female","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Alresford and Itchen Valley","E05010995","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Total","All categories: Age 16+","Claimant count","Value",30,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Male","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Male","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Female","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Badger Farm and Oliver's Battery","E05010996","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Total","All categories: Age 16+","Claimant count","Value",40,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Male","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Female","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Bishop's Waltham","E05010997","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Total","All categories: Age 16+","Claimant count","Value",45,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Male","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Male","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Female","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Central Meon Valley","E05010998","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Total","All categories: Age 16+","Claimant count","Value",40,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Male","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Female","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Colden Common and Twyford","E05010999","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Denmead","E05011000","Total","All categories: Age 16+","Claimant count","Value",50,"Normal Value"
"September 2019","Denmead","E05011000","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Denmead","E05011000","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Denmead","E05011000","Male","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Denmead","E05011000","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Denmead","E05011000","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Denmead","E05011000","Female","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Denmead","E05011000","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Denmead","E05011000","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","St Barnabas","E05011001","Total","All categories: Age 16+","Claimant count","Value",40,"Normal Value"
"September 2019","St Barnabas","E05011001","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","St Barnabas","E05011001","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","St Barnabas","E05011001","Male","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","St Barnabas","E05011001","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","St Barnabas","E05011001","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","St Barnabas","E05011001","Female","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","St Barnabas","E05011001","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","St Barnabas","E05011001","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","St Bartholomew","E05011002","Total","All categories: Age 16+","Claimant count","Value",120,"Normal Value"
"September 2019","St Bartholomew","E05011002","Total","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","St Bartholomew","E05011002","Total","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","St Bartholomew","E05011002","Male","All categories: Age 16+","Claimant count","Value",80,"Normal Value"
"September 2019","St Bartholomew","E05011002","Male","Aged 18-24","Claimant count","Value",15,"Normal Value"
"September 2019","St Bartholomew","E05011002","Male","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","St Bartholomew","E05011002","Female","All categories: Age 16+","Claimant count","Value",40,"Normal Value"
"September 2019","St Bartholomew","E05011002","Female","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","St Bartholomew","E05011002","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","St Luke","E05011003","Total","All categories: Age 16+","Claimant count","Value",90,"Normal Value"
"September 2019","St Luke","E05011003","Total","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","St Luke","E05011003","Total","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","St Luke","E05011003","Male","All categories: Age 16+","Claimant count","Value",55,"Normal Value"
"September 2019","St Luke","E05011003","Male","Aged 18-24","Claimant count","Value",15,"Normal Value"
"September 2019","St Luke","E05011003","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","St Luke","E05011003","Female","All categories: Age 16+","Claimant count","Value",35,"Normal Value"
"September 2019","St Luke","E05011003","Female","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","St Luke","E05011003","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","St Michael","E05011004","Total","All categories: Age 16+","Claimant count","Value",80,"Normal Value"
"September 2019","St Michael","E05011004","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","St Michael","E05011004","Total","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","St Michael","E05011004","Male","All categories: Age 16+","Claimant count","Value",50,"Normal Value"
"September 2019","St Michael","E05011004","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","St Michael","E05011004","Male","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","St Michael","E05011004","Female","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","St Michael","E05011004","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","St Michael","E05011004","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","St Paul","E05011005","Total","All categories: Age 16+","Claimant count","Value",80,"Normal Value"
"September 2019","St Paul","E05011005","Total","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","St Paul","E05011005","Total","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","St Paul","E05011005","Male","All categories: Age 16+","Claimant count","Value",65,"Normal Value"
"September 2019","St Paul","E05011005","Male","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","St Paul","E05011005","Male","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","St Paul","E05011005","Female","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","St Paul","E05011005","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","St Paul","E05011005","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Total","All categories: Age 16+","Claimant count","Value",60,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Male","All categories: Age 16+","Claimant count","Value",30,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Female","All categories: Age 16+","Claimant count","Value",30,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Southwick and Wickham","E05011006","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","The Worthys","E05011007","Total","All categories: Age 16+","Claimant count","Value",40,"Normal Value"
"September 2019","The Worthys","E05011007","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","The Worthys","E05011007","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","The Worthys","E05011007","Male","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","The Worthys","E05011007","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","The Worthys","E05011007","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","The Worthys","E05011007","Female","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","The Worthys","E05011007","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","The Worthys","E05011007","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Total","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Male","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Female","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Upper Meon Valley","E05011008","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Total","All categories: Age 16+","Claimant count","Value",35,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Male","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Female","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Whiteley and Shedfield","E05011009","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Total","All categories: Age 16+","Claimant count","Value",35,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Male","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Male","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Female","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Wonston and Micheldever","E05011010","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Aylesford Green","E05004867","Total","All categories: Age 16+","Claimant count","Value",105,"Normal Value"
"September 2019","Aylesford Green","E05004867","Total","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","Aylesford Green","E05004867","Total","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Aylesford Green","E05004867","Male","All categories: Age 16+","Claimant count","Value",60,"Normal Value"
"September 2019","Aylesford Green","E05004867","Male","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Aylesford Green","E05004867","Male","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Aylesford Green","E05004867","Female","All categories: Age 16+","Claimant count","Value",45,"Normal Value"
"September 2019","Aylesford Green","E05004867","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Aylesford Green","E05004867","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Beaver","E05004868","Total","All categories: Age 16+","Claimant count","Value",175,"Normal Value"
"September 2019","Beaver","E05004868","Total","Aged 18-24","Claimant count","Value",30,"Normal Value"
"September 2019","Beaver","E05004868","Total","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Beaver","E05004868","Male","All categories: Age 16+","Claimant count","Value",90,"Normal Value"
"September 2019","Beaver","E05004868","Male","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Beaver","E05004868","Male","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Beaver","E05004868","Female","All categories: Age 16+","Claimant count","Value",80,"Normal Value"
"September 2019","Beaver","E05004868","Female","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Beaver","E05004868","Female","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Biddenden","E05004869","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Biddenden","E05004869","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
