"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GENDER_NAME","AGE_NAME","MEASURE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"September 2019","Garretts Green","E05011137","Female","All categories: Age 16+","Claimant count","Value",235,"Normal Value"
"September 2019","Garretts Green","E05011137","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Garretts Green","E05011137","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Total","All categories: Age 16+","Claimant count","Value",1155,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Total","Aged 18-24","Claimant count","Value",215,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Total","Aged 25-29","Claimant count","Value",180,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Male","All categories: Age 16+","Claimant count","Value",660,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Male","Aged 18-24","Claimant count","Value",135,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Male","Aged 25-29","Claimant count","Value",105,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Female","All categories: Age 16+","Claimant count","Value",495,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Female","Aged 18-24","Claimant count","Value",80,"Normal Value"
"September 2019","Glebe Farm & Tile Cross","E05011138","Female","Aged 25-29","Claimant count","Value",75,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Total","All categories: Age 16+","Claimant count","Value",760,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Total","Aged 18-24","Claimant count","Value",140,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Total","Aged 25-29","Claimant count","Value",90,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Male","All categories: Age 16+","Claimant count","Value",525,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Male","Aged 18-24","Claimant count","Value",100,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Male","Aged 25-29","Claimant count","Value",70,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Female","All categories: Age 16+","Claimant count","Value",235,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Female","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","Gravelly Hill","E05011139","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Hall Green North","E05011140","Total","All categories: Age 16+","Claimant count","Value",645,"Normal Value"
"September 2019","Hall Green North","E05011140","Total","Aged 18-24","Claimant count","Value",125,"Normal Value"
"September 2019","Hall Green North","E05011140","Total","Aged 25-29","Claimant count","Value",85,"Normal Value"
"September 2019","Hall Green North","E05011140","Male","All categories: Age 16+","Claimant count","Value",360,"Normal Value"
"September 2019","Hall Green North","E05011140","Male","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","Hall Green North","E05011140","Male","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Hall Green North","E05011140","Female","All categories: Age 16+","Claimant count","Value",285,"Normal Value"
"September 2019","Hall Green North","E05011140","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Hall Green North","E05011140","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Hall Green South","E05011141","Total","All categories: Age 16+","Claimant count","Value",120,"Normal Value"
"September 2019","Hall Green South","E05011141","Total","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Hall Green South","E05011141","Total","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Hall Green South","E05011141","Male","All categories: Age 16+","Claimant count","Value",65,"Normal Value"
"September 2019","Hall Green South","E05011141","Male","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Hall Green South","E05011141","Male","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Hall Green South","E05011141","Female","All categories: Age 16+","Claimant count","Value",55,"Normal Value"
"September 2019","Hall Green South","E05011141","Female","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Hall Green South","E05011141","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Handsworth","E05011142","Total","All categories: Age 16+","Claimant count","Value",1100,"Normal Value"
"September 2019","Handsworth","E05011142","Total","Aged 18-24","Claimant count","Value",185,"Normal Value"
"September 2019","Handsworth","E05011142","Total","Aged 25-29","Claimant count","Value",175,"Normal Value"
"September 2019","Handsworth","E05011142","Male","All categories: Age 16+","Claimant count","Value",725,"Normal Value"
"September 2019","Handsworth","E05011142","Male","Aged 18-24","Claimant count","Value",120,"Normal Value"
"September 2019","Handsworth","E05011142","Male","Aged 25-29","Claimant count","Value",120,"Normal Value"
"September 2019","Handsworth","E05011142","Female","All categories: Age 16+","Claimant count","Value",370,"Normal Value"
"September 2019","Handsworth","E05011142","Female","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Handsworth","E05011142","Female","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Total","All categories: Age 16+","Claimant count","Value",765,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Total","Aged 18-24","Claimant count","Value",150,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Total","Aged 25-29","Claimant count","Value",95,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Male","All categories: Age 16+","Claimant count","Value",485,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Male","Aged 18-24","Claimant count","Value",100,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Male","Aged 25-29","Claimant count","Value",65,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Female","All categories: Age 16+","Claimant count","Value",280,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Handsworth Wood","E05011143","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Harborne","E05011144","Total","All categories: Age 16+","Claimant count","Value",695,"Normal Value"
"September 2019","Harborne","E05011144","Total","Aged 18-24","Claimant count","Value",85,"Normal Value"
"September 2019","Harborne","E05011144","Total","Aged 25-29","Claimant count","Value",75,"Normal Value"
"September 2019","Harborne","E05011144","Male","All categories: Age 16+","Claimant count","Value",405,"Normal Value"
"September 2019","Harborne","E05011144","Male","Aged 18-24","Claimant count","Value",55,"Normal Value"
"September 2019","Harborne","E05011144","Male","Aged 25-29","Claimant count","Value",50,"Normal Value"
"September 2019","Harborne","E05011144","Female","All categories: Age 16+","Claimant count","Value",285,"Normal Value"
"September 2019","Harborne","E05011144","Female","Aged 18-24","Claimant count","Value",30,"Normal Value"
"September 2019","Harborne","E05011144","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Heartlands","E05011145","Total","All categories: Age 16+","Claimant count","Value",605,"Normal Value"
"September 2019","Heartlands","E05011145","Total","Aged 18-24","Claimant count","Value",110,"Normal Value"
"September 2019","Heartlands","E05011145","Total","Aged 25-29","Claimant count","Value",65,"Normal Value"
"September 2019","Heartlands","E05011145","Male","All categories: Age 16+","Claimant count","Value",360,"Normal Value"
"September 2019","Heartlands","E05011145","Male","Aged 18-24","Claimant count","Value",70,"Normal Value"
"September 2019","Heartlands","E05011145","Male","Aged 25-29","Claimant count","Value",45,"Normal Value"
"September 2019","Heartlands","E05011145","Female","All categories: Age 16+","Claimant count","Value",245,"Normal Value"
"September 2019","Heartlands","E05011145","Female","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","Heartlands","E05011145","Female","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Highter's Heath","E05011146","Total","All categories: Age 16+","Claimant count","Value",310,"Normal Value"
"September 2019","Highter's Heath","E05011146","Total","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Highter's Heath","E05011146","Total","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Highter's Heath","E05011146","Male","All categories: Age 16+","Claimant count","Value",175,"Normal Value"
"September 2019","Highter's Heath","E05011146","Male","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","Highter's Heath","E05011146","Male","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Highter's Heath","E05011146","Female","All categories: Age 16+","Claimant count","Value",135,"Normal Value"
"September 2019","Highter's Heath","E05011146","Female","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","Highter's Heath","E05011146","Female","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Holyhead","E05011147","Total","All categories: Age 16+","Claimant count","Value",620,"Normal Value"
"September 2019","Holyhead","E05011147","Total","Aged 18-24","Claimant count","Value",120,"Normal Value"
"September 2019","Holyhead","E05011147","Total","Aged 25-29","Claimant count","Value",75,"Normal Value"
"September 2019","Holyhead","E05011147","Male","All categories: Age 16+","Claimant count","Value",380,"Normal Value"
"September 2019","Holyhead","E05011147","Male","Aged 18-24","Claimant count","Value",85,"Normal Value"
"September 2019","Holyhead","E05011147","Male","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Holyhead","E05011147","Female","All categories: Age 16+","Claimant count","Value",240,"Normal Value"
"September 2019","Holyhead","E05011147","Female","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Holyhead","E05011147","Female","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","King's Norton North","E05011148","Total","All categories: Age 16+","Claimant count","Value",335,"Normal Value"
"September 2019","King's Norton North","E05011148","Total","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","King's Norton North","E05011148","Total","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","King's Norton North","E05011148","Male","All categories: Age 16+","Claimant count","Value",185,"Normal Value"
"September 2019","King's Norton North","E05011148","Male","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","King's Norton North","E05011148","Male","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","King's Norton North","E05011148","Female","All categories: Age 16+","Claimant count","Value",150,"Normal Value"
"September 2019","King's Norton North","E05011148","Female","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","King's Norton North","E05011148","Female","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","King's Norton South","E05011149","Total","All categories: Age 16+","Claimant count","Value",525,"Normal Value"
"September 2019","King's Norton South","E05011149","Total","Aged 18-24","Claimant count","Value",100,"Normal Value"
"September 2019","King's Norton South","E05011149","Total","Aged 25-29","Claimant count","Value",65,"Normal Value"
"September 2019","King's Norton South","E05011149","Male","All categories: Age 16+","Claimant count","Value",280,"Normal Value"
"September 2019","King's Norton South","E05011149","Male","Aged 18-24","Claimant count","Value",55,"Normal Value"
"September 2019","King's Norton South","E05011149","Male","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","King's Norton South","E05011149","Female","All categories: Age 16+","Claimant count","Value",245,"Normal Value"
"September 2019","King's Norton South","E05011149","Female","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","King's Norton South","E05011149","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Kingstanding","E05011150","Total","All categories: Age 16+","Claimant count","Value",890,"Normal Value"
"September 2019","Kingstanding","E05011150","Total","Aged 18-24","Claimant count","Value",185,"Normal Value"
"September 2019","Kingstanding","E05011150","Total","Aged 25-29","Claimant count","Value",100,"Normal Value"
"September 2019","Kingstanding","E05011150","Male","All categories: Age 16+","Claimant count","Value",510,"Normal Value"
"September 2019","Kingstanding","E05011150","Male","Aged 18-24","Claimant count","Value",120,"Normal Value"
"September 2019","Kingstanding","E05011150","Male","Aged 25-29","Claimant count","Value",60,"Normal Value"
"September 2019","Kingstanding","E05011150","Female","All categories: Age 16+","Claimant count","Value",380,"Normal Value"
"September 2019","Kingstanding","E05011150","Female","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Kingstanding","E05011150","Female","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Ladywood","E05011151","Total","All categories: Age 16+","Claimant count","Value",1245,"Normal Value"
"September 2019","Ladywood","E05011151","Total","Aged 18-24","Claimant count","Value",155,"Normal Value"
"September 2019","Ladywood","E05011151","Total","Aged 25-29","Claimant count","Value",155,"Normal Value"
"September 2019","Ladywood","E05011151","Male","All categories: Age 16+","Claimant count","Value",870,"Normal Value"
"September 2019","Ladywood","E05011151","Male","Aged 18-24","Claimant count","Value",115,"Normal Value"
"September 2019","Ladywood","E05011151","Male","Aged 25-29","Claimant count","Value",105,"Normal Value"
"September 2019","Ladywood","E05011151","Female","All categories: Age 16+","Claimant count","Value",375,"Normal Value"
"September 2019","Ladywood","E05011151","Female","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","Ladywood","E05011151","Female","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Total","All categories: Age 16+","Claimant count","Value",755,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Total","Aged 18-24","Claimant count","Value",130,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Total","Aged 25-29","Claimant count","Value",100,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Male","All categories: Age 16+","Claimant count","Value",425,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Male","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Male","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Female","All categories: Age 16+","Claimant count","Value",325,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Female","Aged 18-24","Claimant count","Value",60,"Normal Value"
"September 2019","Longbridge & West Heath","E05011152","Female","Aged 25-29","Claimant count","Value",45,"Normal Value"
"September 2019","Lozells","E05011153","Total","All categories: Age 16+","Claimant count","Value",795,"Normal Value"
"September 2019","Lozells","E05011153","Total","Aged 18-24","Claimant count","Value",130,"Normal Value"
"September 2019","Lozells","E05011153","Total","Aged 25-29","Claimant count","Value",95,"Normal Value"
"September 2019","Lozells","E05011153","Male","All categories: Age 16+","Claimant count","Value",480,"Normal Value"
"September 2019","Lozells","E05011153","Male","Aged 18-24","Claimant count","Value",80,"Normal Value"
"September 2019","Lozells","E05011153","Male","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Lozells","E05011153","Female","All categories: Age 16+","Claimant count","Value",315,"Normal Value"
"September 2019","Lozells","E05011153","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Lozells","E05011153","Female","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Moseley","E05011154","Total","All categories: Age 16+","Claimant count","Value",895,"Normal Value"
"September 2019","Moseley","E05011154","Total","Aged 18-24","Claimant count","Value",130,"Normal Value"
"September 2019","Moseley","E05011154","Total","Aged 25-29","Claimant count","Value",120,"Normal Value"
"September 2019","Moseley","E05011154","Male","All categories: Age 16+","Claimant count","Value",605,"Normal Value"
"September 2019","Moseley","E05011154","Male","Aged 18-24","Claimant count","Value",80,"Normal Value"
"September 2019","Moseley","E05011154","Male","Aged 25-29","Claimant count","Value",75,"Normal Value"
"September 2019","Moseley","E05011154","Female","All categories: Age 16+","Claimant count","Value",290,"Normal Value"
"September 2019","Moseley","E05011154","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Moseley","E05011154","Female","Aged 25-29","Claimant count","Value",45,"Normal Value"
"September 2019","Nechells","E05011155","Total","All categories: Age 16+","Claimant count","Value",875,"Normal Value"
"September 2019","Nechells","E05011155","Total","Aged 18-24","Claimant count","Value",140,"Normal Value"
"September 2019","Nechells","E05011155","Total","Aged 25-29","Claimant count","Value",120,"Normal Value"
"September 2019","Nechells","E05011155","Male","All categories: Age 16+","Claimant count","Value",515,"Normal Value"
"September 2019","Nechells","E05011155","Male","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","Nechells","E05011155","Male","Aged 25-29","Claimant count","Value",80,"Normal Value"
"September 2019","Nechells","E05011155","Female","All categories: Age 16+","Claimant count","Value",365,"Normal Value"
"September 2019","Nechells","E05011155","Female","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Nechells","E05011155","Female","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","Newtown","E05011156","Total","All categories: Age 16+","Claimant count","Value",1100,"Normal Value"
"September 2019","Newtown","E05011156","Total","Aged 18-24","Claimant count","Value",200,"Normal Value"
"September 2019","Newtown","E05011156","Total","Aged 25-29","Claimant count","Value",135,"Normal Value"
"September 2019","Newtown","E05011156","Male","All categories: Age 16+","Claimant count","Value",645,"Normal Value"
"September 2019","Newtown","E05011156","Male","Aged 18-24","Claimant count","Value",115,"Normal Value"
"September 2019","Newtown","E05011156","Male","Aged 25-29","Claimant count","Value",75,"Normal Value"
"September 2019","Newtown","E05011156","Female","All categories: Age 16+","Claimant count","Value",455,"Normal Value"
"September 2019","Newtown","E05011156","Female","Aged 18-24","Claimant count","Value",85,"Normal Value"
"September 2019","Newtown","E05011156","Female","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","North Edgbaston","E05011157","Total","All categories: Age 16+","Claimant count","Value",1350,"Normal Value"
"September 2019","North Edgbaston","E05011157","Total","Aged 18-24","Claimant count","Value",250,"Normal Value"
"September 2019","North Edgbaston","E05011157","Total","Aged 25-29","Claimant count","Value",165,"Normal Value"
"September 2019","North Edgbaston","E05011157","Male","All categories: Age 16+","Claimant count","Value",870,"Normal Value"
"September 2019","North Edgbaston","E05011157","Male","Aged 18-24","Claimant count","Value",145,"Normal Value"
"September 2019","North Edgbaston","E05011157","Male","Aged 25-29","Claimant count","Value",110,"Normal Value"
"September 2019","North Edgbaston","E05011157","Female","All categories: Age 16+","Claimant count","Value",480,"Normal Value"
"September 2019","North Edgbaston","E05011157","Female","Aged 18-24","Claimant count","Value",100,"Normal Value"
"September 2019","North Edgbaston","E05011157","Female","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Northfield","E05011158","Total","All categories: Age 16+","Claimant count","Value",265,"Normal Value"
"September 2019","Northfield","E05011158","Total","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Northfield","E05011158","Total","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Northfield","E05011158","Male","All categories: Age 16+","Claimant count","Value",150,"Normal Value"
"September 2019","Northfield","E05011158","Male","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","Northfield","E05011158","Male","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Northfield","E05011158","Female","All categories: Age 16+","Claimant count","Value",110,"Normal Value"
"September 2019","Northfield","E05011158","Female","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Northfield","E05011158","Female","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Oscott","E05011159","Total","All categories: Age 16+","Claimant count","Value",495,"Normal Value"
"September 2019","Oscott","E05011159","Total","Aged 18-24","Claimant count","Value",90,"Normal Value"
"September 2019","Oscott","E05011159","Total","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Oscott","E05011159","Male","All categories: Age 16+","Claimant count","Value",265,"Normal Value"
"September 2019","Oscott","E05011159","Male","Aged 18-24","Claimant count","Value",55,"Normal Value"
"September 2019","Oscott","E05011159","Male","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Oscott","E05011159","Female","All categories: Age 16+","Claimant count","Value",230,"Normal Value"
"September 2019","Oscott","E05011159","Female","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Oscott","E05011159","Female","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Perry Barr","E05011160","Total","All categories: Age 16+","Claimant count","Value",575,"Normal Value"
"September 2019","Perry Barr","E05011160","Total","Aged 18-24","Claimant count","Value",125,"Normal Value"
"September 2019","Perry Barr","E05011160","Total","Aged 25-29","Claimant count","Value",85,"Normal Value"
"September 2019","Perry Barr","E05011160","Male","All categories: Age 16+","Claimant count","Value",340,"Normal Value"
"September 2019","Perry Barr","E05011160","Male","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","Perry Barr","E05011160","Male","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Perry Barr","E05011160","Female","All categories: Age 16+","Claimant count","Value",235,"Normal Value"
"September 2019","Perry Barr","E05011160","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Perry Barr","E05011160","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Perry Common","E05011161","Total","All categories: Age 16+","Claimant count","Value",495,"Normal Value"
"September 2019","Perry Common","E05011161","Total","Aged 18-24","Claimant count","Value",105,"Normal Value"
"September 2019","Perry Common","E05011161","Total","Aged 25-29","Claimant count","Value",60,"Normal Value"
"September 2019","Perry Common","E05011161","Male","All categories: Age 16+","Claimant count","Value",265,"Normal Value"
"September 2019","Perry Common","E05011161","Male","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Perry Common","E05011161","Male","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Perry Common","E05011161","Female","All categories: Age 16+","Claimant count","Value",230,"Normal Value"
"September 2019","Perry Common","E05011161","Female","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","Perry Common","E05011161","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Pype Hayes","E05011162","Total","All categories: Age 16+","Claimant count","Value",395,"Normal Value"
"September 2019","Pype Hayes","E05011162","Total","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Pype Hayes","E05011162","Total","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Pype Hayes","E05011162","Male","All categories: Age 16+","Claimant count","Value",220,"Normal Value"
"September 2019","Pype Hayes","E05011162","Male","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","Pype Hayes","E05011162","Male","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Pype Hayes","E05011162","Female","All categories: Age 16+","Claimant count","Value",175,"Normal Value"
"September 2019","Pype Hayes","E05011162","Female","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Pype Hayes","E05011162","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Quinton","E05011163","Total","All categories: Age 16+","Claimant count","Value",665,"Normal Value"
"September 2019","Quinton","E05011163","Total","Aged 18-24","Claimant count","Value",120,"Normal Value"
"September 2019","Quinton","E05011163","Total","Aged 25-29","Claimant count","Value",90,"Normal Value"
"September 2019","Quinton","E05011163","Male","All categories: Age 16+","Claimant count","Value",390,"Normal Value"
"September 2019","Quinton","E05011163","Male","Aged 18-24","Claimant count","Value",70,"Normal Value"
"September 2019","Quinton","E05011163","Male","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Quinton","E05011163","Female","All categories: Age 16+","Claimant count","Value",275,"Normal Value"
"September 2019","Quinton","E05011163","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Quinton","E05011163","Female","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Total","All categories: Age 16+","Claimant count","Value",435,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Total","Aged 18-24","Claimant count","Value",90,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Total","Aged 25-29","Claimant count","Value",70,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Male","All categories: Age 16+","Claimant count","Value",240,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Male","Aged 18-24","Claimant count","Value",55,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Male","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Female","All categories: Age 16+","Claimant count","Value",195,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Female","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Rubery & Rednal","E05011164","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Shard End","E05011165","Total","All categories: Age 16+","Claimant count","Value",560,"Normal Value"
"September 2019","Shard End","E05011165","Total","Aged 18-24","Claimant count","Value",90,"Normal Value"
"September 2019","Shard End","E05011165","Total","Aged 25-29","Claimant count","Value",90,"Normal Value"
"September 2019","Shard End","E05011165","Male","All categories: Age 16+","Claimant count","Value",300,"Normal Value"
"September 2019","Shard End","E05011165","Male","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Shard End","E05011165","Male","Aged 25-29","Claimant count","Value",50,"Normal Value"
"September 2019","Shard End","E05011165","Female","All categories: Age 16+","Claimant count","Value",260,"Normal Value"
"September 2019","Shard End","E05011165","Female","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","Shard End","E05011165","Female","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","Sheldon","E05011166","Total","All categories: Age 16+","Claimant count","Value",520,"Normal Value"
"September 2019","Sheldon","E05011166","Total","Aged 18-24","Claimant count","Value",100,"Normal Value"
"September 2019","Sheldon","E05011166","Total","Aged 25-29","Claimant count","Value",60,"Normal Value"
"September 2019","Sheldon","E05011166","Male","All categories: Age 16+","Claimant count","Value",295,"Normal Value"
"September 2019","Sheldon","E05011166","Male","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Sheldon","E05011166","Male","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Sheldon","E05011166","Female","All categories: Age 16+","Claimant count","Value",225,"Normal Value"
"September 2019","Sheldon","E05011166","Female","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Sheldon","E05011166","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Small Heath","E05011167","Total","All categories: Age 16+","Claimant count","Value",905,"Normal Value"
"September 2019","Small Heath","E05011167","Total","Aged 18-24","Claimant count","Value",185,"Normal Value"
"September 2019","Small Heath","E05011167","Total","Aged 25-29","Claimant count","Value",115,"Normal Value"
"September 2019","Small Heath","E05011167","Male","All categories: Age 16+","Claimant count","Value",530,"Normal Value"
"September 2019","Small Heath","E05011167","Male","Aged 18-24","Claimant count","Value",110,"Normal Value"
"September 2019","Small Heath","E05011167","Male","Aged 25-29","Claimant count","Value",75,"Normal Value"
"September 2019","Small Heath","E05011167","Female","All categories: Age 16+","Claimant count","Value",375,"Normal Value"
"September 2019","Small Heath","E05011167","Female","Aged 18-24","Claimant count","Value",80,"Normal Value"
"September 2019","Small Heath","E05011167","Female","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Total","All categories: Age 16+","Claimant count","Value",1535,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Total","Aged 18-24","Claimant count","Value",255,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Total","Aged 25-29","Claimant count","Value",235,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Male","All categories: Age 16+","Claimant count","Value",950,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Male","Aged 18-24","Claimant count","Value",160,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Male","Aged 25-29","Claimant count","Value",145,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Female","All categories: Age 16+","Claimant count","Value",580,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Female","Aged 18-24","Claimant count","Value",100,"Normal Value"
"September 2019","Soho & Jewellery Quarter","E05011168","Female","Aged 25-29","Claimant count","Value",85,"Normal Value"
"September 2019","South Yardley","E05011169","Total","All categories: Age 16+","Claimant count","Value",325,"Normal Value"
"September 2019","South Yardley","E05011169","Total","Aged 18-24","Claimant count","Value",60,"Normal Value"
