"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GENDER_NAME","AGE_NAME","MEASURE_NAME","MEASURES_NAME","OBS_VALUE","OBS_STATUS_NAME"
"September 2019","Sgire an Rubha","S13002604","Total","All categories: Age 16+","Claimant count","Value",25,"Normal Value"
"September 2019","Sgire an Rubha","S13002604","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Sgire an Rubha","S13002604","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Sgire an Rubha","S13002604","Male","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Sgire an Rubha","S13002604","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Sgire an Rubha","S13002604","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Sgire an Rubha","S13002604","Female","All categories: Age 16+","Claimant count","Value",10,"Normal Value"
"September 2019","Sgire an Rubha","S13002604","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Sgire an Rubha","S13002604","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Total","All categories: Age 16+","Claimant count","Value",80,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Total","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Male","All categories: Age 16+","Claimant count","Value",60,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Male","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Female","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","Ste�rnabhagh a Deas","S13002605","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Total","All categories: Age 16+","Claimant count","Value",45,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Total","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Male","All categories: Age 16+","Claimant count","Value",30,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Female","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Ste�rnabhagh a Tuath","S13002606","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Total","All categories: Age 16+","Claimant count","Value",35,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Male","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Female","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Female","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","Loch a Tuath","S13002607","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Total","All categories: Age 16+","Claimant count","Value",30,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Total","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Total","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Male","All categories: Age 16+","Claimant count","Value",20,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Male","Aged 18-24","Claimant count","Value",5,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Male","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Female","All categories: Age 16+","Claimant count","Value",15,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Female","Aged 18-24","Claimant count","Value",0,"Normal Value"
"September 2019","An Taobh Siar agus Nis","S13002608","Female","Aged 25-29","Claimant count","Value",0,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Total","All categories: Age 16+","Claimant count","Value",230,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Total","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Total","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Male","All categories: Age 16+","Claimant count","Value",140,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Male","Aged 18-24","Claimant count","Value",30,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Male","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Female","All categories: Age 16+","Claimant count","Value",90,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Female","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Bo'ness and Blackness","S13002936","Female","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Grangemouth","S13002937","Total","All categories: Age 16+","Claimant count","Value",570,"Normal Value"
"September 2019","Grangemouth","S13002937","Total","Aged 18-24","Claimant count","Value",125,"Normal Value"
"September 2019","Grangemouth","S13002937","Total","Aged 25-29","Claimant count","Value",75,"Normal Value"
"September 2019","Grangemouth","S13002937","Male","All categories: Age 16+","Claimant count","Value",350,"Normal Value"
"September 2019","Grangemouth","S13002937","Male","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","Grangemouth","S13002937","Male","Aged 25-29","Claimant count","Value",45,"Normal Value"
"September 2019","Grangemouth","S13002937","Female","All categories: Age 16+","Claimant count","Value",220,"Normal Value"
"September 2019","Grangemouth","S13002937","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Grangemouth","S13002937","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Total","All categories: Age 16+","Claimant count","Value",370,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Total","Aged 18-24","Claimant count","Value",70,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Total","Aged 25-29","Claimant count","Value",65,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Male","All categories: Age 16+","Claimant count","Value",215,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Male","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Male","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Female","All categories: Age 16+","Claimant count","Value",160,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Female","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","Denny and Banknock","S13002938","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Total","All categories: Age 16+","Claimant count","Value",295,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Total","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Total","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Male","All categories: Age 16+","Claimant count","Value",175,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Male","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Male","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Female","All categories: Age 16+","Claimant count","Value",120,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Female","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Carse, Kinnaird and Tryst","S13002939","Female","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Total","All categories: Age 16+","Claimant count","Value",210,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Total","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Total","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Male","All categories: Age 16+","Claimant count","Value",125,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Male","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Male","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Female","All categories: Age 16+","Claimant count","Value",85,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Female","Aged 18-24","Claimant count","Value",15,"Normal Value"
"September 2019","Bonnybridge and Larbert","S13002940","Female","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Falkirk North","S13002941","Total","All categories: Age 16+","Claimant count","Value",785,"Normal Value"
"September 2019","Falkirk North","S13002941","Total","Aged 18-24","Claimant count","Value",150,"Normal Value"
"September 2019","Falkirk North","S13002941","Total","Aged 25-29","Claimant count","Value",100,"Normal Value"
"September 2019","Falkirk North","S13002941","Male","All categories: Age 16+","Claimant count","Value",480,"Normal Value"
"September 2019","Falkirk North","S13002941","Male","Aged 18-24","Claimant count","Value",80,"Normal Value"
"September 2019","Falkirk North","S13002941","Male","Aged 25-29","Claimant count","Value",60,"Normal Value"
"September 2019","Falkirk North","S13002941","Female","All categories: Age 16+","Claimant count","Value",305,"Normal Value"
"September 2019","Falkirk North","S13002941","Female","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Falkirk North","S13002941","Female","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","Falkirk South","S13002942","Total","All categories: Age 16+","Claimant count","Value",360,"Normal Value"
"September 2019","Falkirk South","S13002942","Total","Aged 18-24","Claimant count","Value",70,"Normal Value"
"September 2019","Falkirk South","S13002942","Total","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Falkirk South","S13002942","Male","All categories: Age 16+","Claimant count","Value",230,"Normal Value"
"September 2019","Falkirk South","S13002942","Male","Aged 18-24","Claimant count","Value",40,"Normal Value"
"September 2019","Falkirk South","S13002942","Male","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Falkirk South","S13002942","Female","All categories: Age 16+","Claimant count","Value",130,"Normal Value"
"September 2019","Falkirk South","S13002942","Female","Aged 18-24","Claimant count","Value",30,"Normal Value"
"September 2019","Falkirk South","S13002942","Female","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Lower Braes","S13002943","Total","All categories: Age 16+","Claimant count","Value",170,"Normal Value"
"September 2019","Lower Braes","S13002943","Total","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Lower Braes","S13002943","Total","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Lower Braes","S13002943","Male","All categories: Age 16+","Claimant count","Value",95,"Normal Value"
"September 2019","Lower Braes","S13002943","Male","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","Lower Braes","S13002943","Male","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Lower Braes","S13002943","Female","All categories: Age 16+","Claimant count","Value",75,"Normal Value"
"September 2019","Lower Braes","S13002943","Female","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Lower Braes","S13002943","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Upper Braes","S13002944","Total","All categories: Age 16+","Claimant count","Value",235,"Normal Value"
"September 2019","Upper Braes","S13002944","Total","Aged 18-24","Claimant count","Value",60,"Normal Value"
"September 2019","Upper Braes","S13002944","Total","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Upper Braes","S13002944","Male","All categories: Age 16+","Claimant count","Value",125,"Normal Value"
"September 2019","Upper Braes","S13002944","Male","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Upper Braes","S13002944","Male","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Upper Braes","S13002944","Female","All categories: Age 16+","Claimant count","Value",110,"Normal Value"
"September 2019","Upper Braes","S13002944","Female","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","Upper Braes","S13002944","Female","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Total","All categories: Age 16+","Claimant count","Value",325,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Total","Aged 18-24","Claimant count","Value",70,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Total","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Male","All categories: Age 16+","Claimant count","Value",210,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Male","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Male","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Female","All categories: Age 16+","Claimant count","Value",110,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Female","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","West Fife and Coastal Villages","S13003131","Female","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Dunfermline North","S13002946","Total","All categories: Age 16+","Claimant count","Value",430,"Normal Value"
"September 2019","Dunfermline North","S13002946","Total","Aged 18-24","Claimant count","Value",85,"Normal Value"
"September 2019","Dunfermline North","S13002946","Total","Aged 25-29","Claimant count","Value",70,"Normal Value"
"September 2019","Dunfermline North","S13002946","Male","All categories: Age 16+","Claimant count","Value",260,"Normal Value"
"September 2019","Dunfermline North","S13002946","Male","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Dunfermline North","S13002946","Male","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Dunfermline North","S13002946","Female","All categories: Age 16+","Claimant count","Value",165,"Normal Value"
"September 2019","Dunfermline North","S13002946","Female","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Dunfermline North","S13002946","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Total","All categories: Age 16+","Claimant count","Value",410,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Total","Aged 18-24","Claimant count","Value",80,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Total","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Male","All categories: Age 16+","Claimant count","Value",250,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Male","Aged 18-24","Claimant count","Value",55,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Male","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Female","All categories: Age 16+","Claimant count","Value",160,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Female","Aged 18-24","Claimant count","Value",30,"Normal Value"
"September 2019","Dunfermline Central","S13002947","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Dunfermline South","S13002948","Total","All categories: Age 16+","Claimant count","Value",450,"Normal Value"
"September 2019","Dunfermline South","S13002948","Total","Aged 18-24","Claimant count","Value",105,"Normal Value"
"September 2019","Dunfermline South","S13002948","Total","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Dunfermline South","S13002948","Male","All categories: Age 16+","Claimant count","Value",270,"Normal Value"
"September 2019","Dunfermline South","S13002948","Male","Aged 18-24","Claimant count","Value",70,"Normal Value"
"September 2019","Dunfermline South","S13002948","Male","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","Dunfermline South","S13002948","Female","All categories: Age 16+","Claimant count","Value",180,"Normal Value"
"September 2019","Dunfermline South","S13002948","Female","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Dunfermline South","S13002948","Female","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Rosyth","S13002949","Total","All categories: Age 16+","Claimant count","Value",260,"Normal Value"
"September 2019","Rosyth","S13002949","Total","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Rosyth","S13002949","Total","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Rosyth","S13002949","Male","All categories: Age 16+","Claimant count","Value",140,"Normal Value"
"September 2019","Rosyth","S13002949","Male","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","Rosyth","S13002949","Male","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Rosyth","S13002949","Female","All categories: Age 16+","Claimant count","Value",120,"Normal Value"
"September 2019","Rosyth","S13002949","Female","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Rosyth","S13002949","Female","Aged 25-29","Claimant count","Value",10,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Total","All categories: Age 16+","Claimant count","Value",220,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Total","Aged 18-24","Claimant count","Value",35,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Total","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Male","All categories: Age 16+","Claimant count","Value",150,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Male","Aged 18-24","Claimant count","Value",25,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Male","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Female","All categories: Age 16+","Claimant count","Value",70,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Female","Aged 18-24","Claimant count","Value",10,"Normal Value"
"September 2019","Inverkeithing and Dalgety Bay","S13002950","Female","Aged 25-29","Claimant count","Value",5,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Total","All categories: Age 16+","Claimant count","Value",610,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Total","Aged 18-24","Claimant count","Value",125,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Total","Aged 25-29","Claimant count","Value",75,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Male","All categories: Age 16+","Claimant count","Value",360,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Male","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Male","Aged 25-29","Claimant count","Value",45,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Female","All categories: Age 16+","Claimant count","Value",255,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Cowdenbeath","S13003128","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Total","All categories: Age 16+","Claimant count","Value",740,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Total","Aged 18-24","Claimant count","Value",175,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Total","Aged 25-29","Claimant count","Value",100,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Male","All categories: Age 16+","Claimant count","Value",450,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Male","Aged 18-24","Claimant count","Value",110,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Male","Aged 25-29","Claimant count","Value",60,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Female","All categories: Age 16+","Claimant count","Value",290,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Female","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Lochgelly, Cardenden and Benarty","S13003130","Female","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Total","All categories: Age 16+","Claimant count","Value",365,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Total","Aged 18-24","Claimant count","Value",65,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Total","Aged 25-29","Claimant count","Value",50,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Male","All categories: Age 16+","Claimant count","Value",230,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Male","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Male","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Female","All categories: Age 16+","Claimant count","Value",135,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Female","Aged 18-24","Claimant count","Value",20,"Normal Value"
"September 2019","Burntisland, Kinghorn and Western Kirkcaldy","S13002953","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Total","All categories: Age 16+","Claimant count","Value",380,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Total","Aged 18-24","Claimant count","Value",80,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Total","Aged 25-29","Claimant count","Value",65,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Male","All categories: Age 16+","Claimant count","Value",220,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Male","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Male","Aged 25-29","Claimant count","Value",35,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Female","All categories: Age 16+","Claimant count","Value",160,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Female","Aged 18-24","Claimant count","Value",30,"Normal Value"
"September 2019","Kirkcaldy North","S13002954","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Total","All categories: Age 16+","Claimant count","Value",565,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Total","Aged 18-24","Claimant count","Value",100,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Total","Aged 25-29","Claimant count","Value",65,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Male","All categories: Age 16+","Claimant count","Value",350,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Male","Aged 18-24","Claimant count","Value",60,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Male","Aged 25-29","Claimant count","Value",45,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Female","All categories: Age 16+","Claimant count","Value",215,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Female","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Kirkcaldy Central","S13002955","Female","Aged 25-29","Claimant count","Value",25,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Total","All categories: Age 16+","Claimant count","Value",645,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Total","Aged 18-24","Claimant count","Value",120,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Total","Aged 25-29","Claimant count","Value",80,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Male","All categories: Age 16+","Claimant count","Value",405,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Male","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Male","Aged 25-29","Claimant count","Value",50,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Female","All categories: Age 16+","Claimant count","Value",240,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Female","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Kirkcaldy East","S13002956","Female","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Total","All categories: Age 16+","Claimant count","Value",365,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Total","Aged 18-24","Claimant count","Value",95,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Total","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Male","All categories: Age 16+","Claimant count","Value",200,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Male","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Male","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Female","All categories: Age 16+","Claimant count","Value",170,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Female","Aged 18-24","Claimant count","Value",50,"Normal Value"
"September 2019","Glenrothes West and Kinglassie","S13003129","Female","Aged 25-29","Claimant count","Value",20,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Total","All categories: Age 16+","Claimant count","Value",355,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Total","Aged 18-24","Claimant count","Value",75,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Total","Aged 25-29","Claimant count","Value",55,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Male","All categories: Age 16+","Claimant count","Value",205,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Male","Aged 18-24","Claimant count","Value",45,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Male","Aged 25-29","Claimant count","Value",40,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Female","All categories: Age 16+","Claimant count","Value",150,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Female","Aged 18-24","Claimant count","Value",30,"Normal Value"
"September 2019","Glenrothes North, Leslie and Markinch","S13002958","Female","Aged 25-29","Claimant count","Value",15,"Normal Value"
"September 2019","Glenrothes Central and Thornton","S13002959","Total","All categories: Age 16+","Claimant count","Value",425,"Normal Value"
"September 2019","Glenrothes Central and Thornton","S13002959","Total","Aged 18-24","Claimant count","Value",100,"Normal Value"
"September 2019","Glenrothes Central and Thornton","S13002959","Total","Aged 25-29","Claimant count","Value",65,"Normal Value"
"September 2019","Glenrothes Central and Thornton","S13002959","Male","All categories: Age 16+","Claimant count","Value",255,"Normal Value"
"September 2019","Glenrothes Central and Thornton","S13002959","Male","Aged 18-24","Claimant count","Value",70,"Normal Value"
"September 2019","Glenrothes Central and Thornton","S13002959","Male","Aged 25-29","Claimant count","Value",30,"Normal Value"
"September 2019","Glenrothes Central and Thornton","S13002959","Female","All categories: Age 16+","Claimant count","Value",170,"Normal Value"
"September 2019","Glenrothes Central and Thornton","S13002959","Female","Aged 18-24","Claimant count","Value",30,"Normal Value"
